-0.0425024,-0.0420025,0.0103358
-0.0353347,-0.0434725,0.00796674
-0.0262335,-0.0445088,0.0078986
-0.0159406,-0.0440645,0.00785669
-0.00843793,-0.0428391,0.00791194
-0.0537681,-0.032799,0.00804834
-0.0471295,-0.0361017,0.00789529
-0.0368892,-0.0358176,0.00783952
-0.0259534,-0.0348365,0.00778589
-0.0161615,-0.0349928,0.00760215
-0.00545502,-0.0375763,0.00781956
0.0042556,-0.0351132,0.00800396
-0.0636199,-0.0215137,0.00950251
-0.0573804,-0.0262283,0.00808602
-0.0462838,-0.0256042,0.00790739
-0.0369688,-0.0266662,0.00704729
-0.0263421,-0.0270421,0.00652002
-0.0156,-0.0270796,0.00660569
-0.0053526,-0.0263051,0.00727798
0.00490392,-0.0260851,0.00771916
0.0128986,-0.0247889,0.00783318
-0.0643559,-0.0142149,0.00806995
-0.0572788,-0.0156929,0.00815316
-0.0475959,-0.0158849,0.00714799
-0.0369295,-0.0158515,0.00612879
-0.0264809,-0.0157893,0.00587396
-0.015985,-0.0159608,0.00564622
-0.00460159,-0.016332,0.00585533
0.00480811,-0.0157632,0.0072205
0.0163608,-0.0159072,0.00786259
-0.0653682,-0.0053091,0.00784675
-0.0564289,-0.0051136,0.00777087
-0.04777,-0.00530695,0.00647279
-0.0367525,-0.00528683,0.00602637
-0.0267107,-0.00537028,0.00580224
-0.0162965,-0.00550858,0.00540576
-0.00498622,-0.0055434,0.00544698
0.00611683,-0.00542668,0.00688416
0.0168037,-0.00512057,0.00760742
0.0212946,-0.00106145,0.0101455
-0.0651123,0.00520309,0.00785625
-0.0562116,0.00515897,0.00796228
-0.0477399,0.00532759,0.00640635
-0.0366593,0.0052426,0.00599134
-0.0266872,0.00509959,0.00577024
-0.0179809,0.00483821,0.00534812
-0.00278933,0.00355176,0.00527047
0.00625695,0.00532606,0.00685423
0.0168803,0.00525579,0.00785932
0.0211465,0.00175593,0.00999992
-0.0638693,0.0127351,0.0083467
-0.0579064,0.0158081,0.0079227
-0.0475087,0.0158902,0.00699512
-0.036822,0.0157963,0.00602479
-0.0265152,0.0156716,0.00581662
-0.0168856,0.0165082,0.00546183
-0.00361139,0.0173058,0.00597855
0.00417267,0.0151745,0.00705676
0.0148806,0.0161364,0.00796274
-0.0557997,0.0247356,0.00812716
-0.0470506,0.025878,0.00762668
-0.0367827,0.0263658,0.00697427
-0.0264251,0.0270743,0.00662306
-0.0156916,0.0272793,0.00676514
-0.00571474,0.0252884,0.00720353
0.00600361,0.0272082,0.00775878
0.0119292,0.0232533,0.00832896
-0.0455929,0.0340133,0.00808067
-0.0364805,0.0366544,0.0077133
-0.0261078,0.0372057,0.0076861
-0.015931,0.0377024,0.00791533
-0.00530434,0.0364296,0.007939
0.00229422,0.0330211,0.00820296
-0.0254117,0.0422063,0.00844265
-0.0157627,0.0424286,0.00958804
-0.0506364,-0.0630232,0.020738
-0.0424207,-0.0529781,0.0184753
-0.0412374,-0.0525987,0.0180751
-0.0455195,-0.0449309,0.0193671
-0.0362177,-0.0446562,0.0166922
-0.0263168,-0.0446783,0.0160974
-0.0158178,-0.0443329,0.0158923
-0.00734744,-0.0430851,0.016042
-0.0542401,-0.0334685,0.0156369
-0.0478992,-0.0367806,0.016123
-0.0369842,-0.0364707,0.0152
-0.0263782,-0.0371807,0.0146494
-0.0151782,-0.0370811,0.0152517
-0.00479347,-0.038171,0.0162518
0.00425096,-0.0354218,0.0158095
0.0111386,-0.0321189,0.015867
-0.0636218,-0.0225376,0.0157392
-0.057812,-0.0263081,0.0159879
-0.0481267,-0.0267978,0.0151682
-0.03926,-0.0299451,0.0117162
-0.0313928,-0.0307237,0.0105103
-0.0126017,-0.0312107,0.010818
-0.0029989,-0.0292241,0.0137029
0.00632697,-0.0272881,0.0158225
0.0134996,-0.025089,0.0159901
-0.0647311,-0.0148897,0.015958
-0.0582517,-0.0166704,0.0157222
-0.0507782,-0.0182607,0.0121024
0.00837768,-0.0174839,0.0137856
0.0167278,-0.0157009,0.016055
0.0217402,-0.0140873,0.0169136
-0.0659584,-0.0053322,0.0159863
-0.0580551,-0.00533932,0.0147389
0.00981859,-0.00622935,0.0112236
0.0173931,-0.00544235,0.0157173
0.0217297,-0.00473425,0.0156924
-0.0656367,0.0052312,0.0160771
-0.0580387,0.00529944,0.0150689
-0.0523965,0.00952586,0.010537
0.00962669,0.00719784,0.0118267
0.0174016,0.00534054,0.0158064
0.0218978,0.0046788,0.0162836
-0.0643018,0.0136466,0.0161011
-0.059286,0.0164168,0.0159172
-0.0506987,0.0182067,0.0129951
0.00744619,0.0162547,0.0147668
0.0159367,0.0159041,0.0161803
0.0217011,0.0119623,0.0159917
-0.0633058,0.021532,0.0157901
-0.0564465,0.0251457,0.0158451
-0.0484636,0.0274285,0.0157683
-0.0387107,0.0297375,0.0138381
-0.0296878,0.0311812,0.0111071
-0.0137987,0.0306917,0.011302
-0.00450051,0.0284998,0.0141856
0.0061761,0.0273483,0.0158064
0.012563,0.0234293,0.0158114
-0.0526862,0.0317562,0.017436
-0.0461304,0.0344016,0.0160157
-0.036612,0.037494,0.016114
-0.0262435,0.038494,0.0157239
-0.0156988,0.0381633,0.0157951
-0.00539125,0.0366881,0.0161005
0.00251995,0.0335089,0.015959
-0.0333352,0.0422421,0.0170393
-0.0260238,0.0425391,0.0160864
-0.0169291,0.0425904,0.0164607
-0.010003,0.0420132,0.0179559
-0.0541735,-0.0643275,0.0289969
-0.0492903,-0.0656958,0.0274153
-0.055704,-0.0611259,0.0270966
-0.0519606,-0.0626965,0.0225042
-0.0441947,-0.0435769,0.0237279
-0.0365986,-0.043893,0.0260623
-0.0262281,-0.0441566,0.0261489
-0.0158917,-0.0438607,0.0262169
-0.00818553,-0.042952,0.0259203
-0.053948,-0.0330257,0.0262091
-0.0473131,-0.0366958,0.0261441
-0.0372629,-0.0385061,0.0264433
-0.0267422,-0.0394848,0.0266966
-0.0148151,-0.0395678,0.0261251
-0.00474094,-0.0380711,0.0263072
0.0040481,-0.0347933,0.0262795
0.0107971,-0.0317489,0.0282074
-0.0633607,-0.0219506,0.025908
-0.0571805,-0.0258302,0.0262652
-0.0498444,-0.0287605,0.02604
-0.000730848,-0.0307359,0.0257447
0.00657753,-0.0280167,0.0262677
0.012974,-0.0247684,0.0261946
-0.06459,-0.0147241,0.026084
-0.0599464,-0.0166264,0.0264128
0.00905295,-0.0183458,0.0269344
0.0161935,-0.015699,0.0263042
-0.0654553,-0.00525407,0.0261578
-0.06062,-0.0056181,0.0268415
0.0176032,-0.00524986,0.0261495
0.0214516,-0.00395895,0.0235726
-0.065047,0.00501403,0.0261122
-0.0606599,0.00590135,0.026517
0.0104813,0.0104889,0.0301735
0.0171757,0.00542183,0.0260881
0.0217486,0.00347848,0.0227262
-0.0639939,0.0131026,0.0258698
-0.0591509,0.0163616,0.02621
-0.0520769,0.0205129,0.0253409
0.00814239,0.0170217,0.0267629
0.014797,0.0155781,0.0261911
-0.0559007,0.024833,0.026299
-0.0489832,0.0277693,0.0263826
-0.0402819,0.0305724,0.0263157
-0.00370818,0.0293585,0.0269674
0.00584682,0.0269267,0.0263034
0.0119311,0.0229858,0.0258754
-0.0528176,0.0322249,0.0233041
-0.0456368,0.0340155,0.0260852
-0.0365968,0.0369765,0.0263144
-0.0263571,0.0386195,0.0263682
-0.0156163,0.0382739,0.0262755
-0.00553072,0.0358492,0.0261678
0.00189554,0.0329575,0.0259245
-0.0321676,0.0421818,0.0231025
-0.0260151,0.0422656,0.0263267
-0.0177245,0.0424501,0.024895
-0.0552271,-0.0651733,0.0373559
-0.0484949,-0.0676163,0.0370924
-0.0574659,-0.0617923,0.0364775
-0.0432582,-0.0427224,0.0372642
-0.0363863,-0.0435808,0.0365839
-0.0261548,-0.0440945,0.0367133
-0.0159823,-0.0439537,0.0367502
-0.00814204,-0.043001,0.0367964
-0.05411,-0.032923,0.0363586
-0.0472173,-0.0364399,0.0368919
-0.0369459,-0.0376411,0.0373766
-0.0263532,-0.0385096,0.0376093
-0.0153685,-0.038093,0.037467
-0.0049963,-0.0374812,0.0369436
0.00378183,-0.0348883,0.0367836
-0.0633485,-0.0217051,0.0359643
-0.0571685,-0.0258075,0.036731
-0.048738,-0.0278203,0.0378137
-0.0406435,-0.0307072,0.0387084
-0.0028223,-0.0295393,0.0376505
0.00604177,-0.0270085,0.0373873
0.0128535,-0.0246277,0.0367913
-0.0645307,-0.0145632,0.0366985
-0.0589695,-0.0164463,0.0373231
-0.0517133,-0.019333,0.0386648
0.00831724,-0.0169676,0.0374134
0.0156817,-0.0155555,0.0367651
-0.0654022,-0.00515877,0.0368384
-0.0588905,-0.00541635,0.0378903
0.00980459,-0.00639203,0.0368436
0.016497,-0.00527679,0.0370996
0.0211196,-0.00229153,0.0394094
-0.0650005,0.00488236,0.03674
-0.0590518,0.00575742,0.0377314
0.00979714,0.00660778,0.0381818
0.0161774,0.0053118,0.0370855
-0.0638418,0.0125813,0.0366295
-0.0586243,0.0160433,0.03702
-0.0508343,0.0182893,0.0386491
-0.000393184,0.0209649,0.0343758
0.00713883,0.0166674,0.0375478
0.0147826,0.0156404,0.0368076
-0.0558824,0.0245963,0.036601
-0.0481689,0.0273841,0.0371771
-0.0389662,0.0299643,0.0379656
-0.0313514,0.0314962,0.0390168
-0.0125219,0.030935,0.0357935
-0.00406208,0.0282275,0.0371377
0.00529352,0.0264662,0.0368729
0.0120259,0.0227921,0.0366865
-0.0455188,0.033825,0.0366772
-0.0364372,0.0362952,0.0369819
-0.0262635,0.0375973,0.0371133
-0.0158575,0.0372253,0.0369138
-0.00563736,0.0355734,0.0366838
0.00174261,0.0328778,0.0368557
-0.0249366,0.0422779,0.0369833
-0.0191255,0.0421923,0.0367628
-0.0555414,-0.0653585,0.0472966
-0.0487017,-0.0675653,0.0477051
-0.0580641,-0.0618968,0.0481018
-0.0431291,-0.0425653,0.0477263
-0.0364372,-0.0433163,0.0471932
-0.0261462,-0.0439857,0.0472052
-0.0159058,-0.043962,0.0472797
-0.00779377,-0.0429942,0.0473647
-0.0538613,-0.0328867,0.0474424
-0.0470022,-0.0361162,0.04734
-0.0370997,-0.0373364,0.0471578
-0.0264207,-0.0390578,0.0471833
-0.0154317,-0.038768,0.0471936
-0.00495967,-0.0372878,0.0473294
0.0036871,-0.0348747,0.047349
-0.0632627,-0.0217159,0.0473908
-0.0569816,-0.0256776,0.0473923
-0.0490011,-0.0279985,0.0471467
-0.0415052,-0.0310844,0.0429442
-0.00128616,-0.0305051,0.0466184
0.00604636,-0.0270386,0.0472769
0.0128349,-0.0247509,0.0473572
-0.0644158,-0.0141624,0.047141
-0.058727,-0.016374,0.0474423
-0.0520838,-0.0208015,0.0434639
0.0091285,-0.0178683,0.0466214
0.0149619,-0.0154248,0.0474314
-0.065312,-0.00511062,0.0472419
-0.0597355,-0.00552544,0.047355
0.0103566,-0.00943619,0.0435924
0.0161655,-0.00536602,0.0474227
0.0213102,-0.00368931,0.0465671
-0.0648916,0.00485064,0.0471524
-0.0595593,0.00553195,0.0473477
0.0101644,0.00969812,0.0445052
0.0157478,0.00531409,0.0474274
0.0211172,0.00550779,0.0463401
-0.0637463,0.0125314,0.0471894
-0.0581899,0.015918,0.0474137
-0.0515172,0.0195726,0.0467439
0.00819186,0.0167261,0.0470843
0.0145666,0.0153745,0.0473362
-0.0556454,0.0244075,0.0473245
-0.0482449,0.0271645,0.0473244
-0.0397322,0.0303642,0.0468232
-0.0108909,0.0313107,0.0437432
-0.00378677,0.0292895,0.047177
0.00534008,0.0264096,0.0472834
0.0118158,0.0227584,0.0471823
-0.0453331,0.033935,0.0473558
-0.0364215,0.0360804,0.0473356
-0.0263771,0.0376773,0.0472156
-0.0156391,0.0372736,0.0473682
-0.00588235,0.0354418,0.0473107
0.00176061,0.0329779,0.0470552
-0.0253032,0.0421775,0.0478732
-0.017034,0.0423305,0.0499618
-0.0548363,-0.0646533,0.0563091
-0.0480157,-0.0652981,0.0575577
-0.041598,-0.063471,0.0610492
-0.0559113,-0.0598811,0.0588654
-0.0479947,-0.0607955,0.0609864
-0.0413127,-0.060303,0.061791
-0.0432196,-0.0427266,0.0565279
-0.0359508,-0.0435821,0.0575985
-0.0261985,-0.0439507,0.0577293
-0.0160833,-0.0439215,0.0576541
-0.00791221,-0.0428564,0.0575897
-0.0540682,-0.0331801,0.0581634
-0.0473048,-0.0357219,0.0576675
-0.0368657,-0.0372375,0.0575745
-0.0264264,-0.0394724,0.057759
-0.0152352,-0.039214,0.0577948
-0.00499264,-0.0373353,0.0577815
0.0036088,-0.0346002,0.0577173
-0.0632226,-0.0216807,0.0575655
-0.0568112,-0.0256065,0.0577531
-0.049511,-0.0283274,0.0577747
-0.00103233,-0.0307824,0.0574516
0.00628906,-0.027218,0.0578491
0.0129464,-0.0245143,0.0578158
-0.0643251,-0.0144496,0.0576299
-0.0590741,-0.0163318,0.0577816
0.00933537,-0.0183906,0.0576922
0.0147405,-0.0154692,0.0577291
-0.0651521,-0.0052246,0.0576264
-0.0603808,-0.00540904,0.0578015
0.0164168,-0.00528915,0.0578644
0.02115,-0.00450248,0.0560904
-0.0647857,0.00494986,0.0576694
-0.0600568,0.00562695,0.0577864
0.0103087,0.0103395,0.0594369
0.0160517,0.0054139,0.0578485
0.0210433,0.000595758,0.058053
-0.0637927,0.0130443,0.0577798
-0.0583202,0.0160433,0.0578252
-0.0518055,0.0200021,0.0578809
0.00839555,0.0172705,0.0577898
0.0143962,0.0153105,0.0579272
-0.0555319,0.0244781,0.0577515
-0.0483265,0.0274073,0.0578188
-0.0401933,0.0306105,0.057516
-0.00323016,0.0294414,0.0576625
0.00529816,0.0263555,0.0578887
0.0118584,0.0227216,0.0576989
-0.045266,0.0337977,0.057653
-0.0365027,0.0358901,0.0577731
-0.0263108,0.0378252,0.057793
-0.015679,0.0373446,0.0577526
-0.00585812,0.0351833,0.0578115
0.00187804,0.0329835,0.0578267
-0.0241053,0.0422811,0.0568738
-0.0184171,0.0422177,0.0553004
-0.0532712,-0.0635319,0.0657923
